date,exercise_name,order,weight,rep
7/17/2023 17:35,Triceps Pushdown (Cable - Straight Bar),1,75,17
7/17/2023 17:35,Triceps Pushdown (Cable - Straight Bar),2,75,13
7/18/2023 17:27,Chin Up,1,50,6
7/18/2023 17:27,Chin Up,2,35,7
7/18/2023 17:27,Chin Up,3,30,7
7/18/2023 17:27,Chin Up,4,20,8
7/18/2023 17:27,Seated Row (Cable),1,90,10
7/18/2023 17:27,Seated Row (Cable),2,80,12
7/18/2023 17:27,Seated Row (Cable),3,75,12
7/18/2023 17:27,Lat Pulldown (Machine),1,145,12
7/18/2023 17:27,Lat Pulldown (Machine),2,140,12
7/18/2023 17:27,Lat Pulldown (Machine),3,140,11
7/18/2023 17:27,Reverse Fly (Machine),1,120,25
7/18/2023 17:27,Reverse Fly (Machine),2,115,22
7/18/2023 17:27,Bicep Curl (Dumbbell),1,55,17
7/18/2023 17:27,Bicep Curl (Dumbbell),2,45,19
7/20/2023 18:02,Bench Press (Barbell),1,45,20
7/20/2023 18:02,Bench Press (Barbell),2,115,15
7/20/2023 18:02,Bench Press (Barbell),3,185,5
7/20/2023 18:02,Bench Press (Barbell),4,225,5
7/20/2023 18:02,Bench Press (Barbell),5,215,5
7/20/2023 18:02,Bench Press (Barbell),6,210,5
7/20/2023 18:02,Bench Press (Barbell),7,205,5
7/20/2023 18:02,Chest Fly,1,165,12
7/20/2023 18:02,Chest Fly,2,150,12
7/20/2023 18:02,Chest Fly,3,140,11
7/20/2023 18:02,Overhead Press (Barbell),1,120,5
7/20/2023 18:02,Overhead Press (Barbell),2,115,5
7/20/2023 18:02,Overhead Press (Barbell),3,115,5
7/20/2023 18:02,Lateral Raise (Dumbbell),1,45,24
7/20/2023 18:02,Lateral Raise (Dumbbell),2,45,21
7/20/2023 18:02,Triceps Pushdown (Cable - Straight Bar),1,80,16
7/20/2023 18:02,Triceps Pushdown (Cable - Straight Bar),2,80,12
7/21/2023 18:02,Chin Up,1,50,6
7/21/2023 18:02,Chin Up,2,35,7
7/21/2023 18:02,Chin Up,3,30,7
7/21/2023 18:02,Chin Up,4,25,7
7/21/2023 18:02,Seated Row (Cable),1,90,11
7/21/2023 18:02,Seated Row (Cable),2,85,11
7/21/2023 18:02,Seated Row (Cable),3,80,11
7/21/2023 18:02,Lat Pulldown (Machine),1,150,12
7/21/2023 18:02,Lat Pulldown (Machine),2,145,11
7/21/2023 18:02,Lat Pulldown (Machine),3,140,12
7/21/2023 18:02,Reverse Fly (Machine),1,125,21
7/21/2023 18:02,Reverse Fly (Machine),2,115,22
7/21/2023 18:02,Bicep Curl (Dumbbell),1,55,18
7/21/2023 18:02,Bicep Curl (Dumbbell),2,45,19
7/24/2023 17:31,Bench Press (Barbell),1,45,20
7/24/2023 17:31,Bench Press (Barbell),2,115,15
7/24/2023 17:31,Bench Press (Barbell),3,185,5
7/24/2023 17:31,Bench Press (Barbell),4,225,6
7/24/2023 17:31,Bench Press (Barbell),5,215,5
7/24/2023 17:31,Bench Press (Barbell),6,210,5
7/24/2023 17:31,Bench Press (Barbell),7,205,5
7/24/2023 17:31,Chest Fly,1,170,10
7/24/2023 17:31,Chest Fly,2,155,10
7/24/2023 17:31,Chest Fly,3,140,11
7/24/2023 17:31,Overhead Press (Barbell),1,120,5
7/24/2023 17:31,Overhead Press (Barbell),2,115,6
7/24/2023 17:31,Overhead Press (Barbell),3,115,5
7/24/2023 17:31,Lateral Raise (Dumbbell),1,45,26
7/24/2023 17:31,Lateral Raise (Dumbbell),2,45,22
7/24/2023 17:31,Triceps Pushdown (Cable - Straight Bar),1,80,20
7/24/2023 17:31,Triceps Pushdown (Cable - Straight Bar),2,80,14
7/26/2023 17:24,Chin Up,1,50,7
7/26/2023 17:24,Chin Up,2,35,8
7/26/2023 17:24,Chin Up,3,30,8
7/26/2023 17:24,Chin Up,4,25,7
7/26/2023 17:24,Seated Row (Cable),1,90,10
7/26/2023 17:24,Seated Row (Cable),2,85,11
7/26/2023 17:24,Seated Row (Cable),3,80,11
7/26/2023 17:24,Lat Pulldown (Machine),1,155,11
7/26/2023 17:24,Lat Pulldown (Machine),2,145,12
7/26/2023 17:24,Lat Pulldown (Machine),3,145,11
7/26/2023 17:24,Reverse Fly (Machine),1,125,23
7/26/2023 17:24,Reverse Fly (Machine),2,115,23
7/26/2023 17:24,Bicep Curl (Dumbbell),1,55,19
7/26/2023 17:24,Bicep Curl (Dumbbell),2,45,19
7/27/2023 17:30,Bench Press (Barbell),1,45,20
7/27/2023 17:30,Bench Press (Barbell),2,115,15
7/27/2023 17:30,Bench Press (Barbell),3,185,5
7/27/2023 17:30,Bench Press (Barbell),4,230,5
7/27/2023 17:30,Bench Press (Barbell),5,215,5
7/27/2023 17:30,Bench Press (Barbell),6,210,5
7/27/2023 17:30,Bench Press (Barbell),7,205,5
7/27/2023 17:30,Chest Fly,1,170,11
7/27/2023 17:30,Chest Fly,2,155,10
7/27/2023 17:30,Chest Fly,3,140,12
7/27/2023 17:30,Overhead Press (Barbell),1,120,6
7/27/2023 17:30,Overhead Press (Barbell),2,120,5
7/27/2023 17:30,Overhead Press (Barbell),3,115,5
7/27/2023 17:30,Lateral Raise (Dumbbell),1,45,27
7/27/2023 17:30,Lateral Raise (Dumbbell),2,45,21
7/27/2023 17:30,Triceps Pushdown (Cable - Straight Bar),1,85,16
7/27/2023 17:30,Triceps Pushdown (Cable - Straight Bar),2,80,16
7/30/2023 15:39,Bench Press (Barbell),1,45,20
7/30/2023 15:39,Bench Press (Barbell),2,115,15
7/30/2023 15:39,Bench Press (Barbell),3,185,5
7/30/2023 15:39,Bench Press (Barbell),4,230,5
7/30/2023 15:39,Bench Press (Barbell),5,215,6
7/30/2023 15:39,Bench Press (Barbell),6,210,6
7/30/2023 15:39,Bench Press (Barbell),7,205,6
7/30/2023 15:39,Chest Fly,1,170,10
7/30/2023 15:39,Chest Fly,2,155,10
7/30/2023 15:39,Chest Fly,3,145,11
7/30/2023 15:39,Overhead Press (Barbell),1,125,6
7/30/2023 15:39,Overhead Press (Barbell),2,120,5
7/30/2023 15:39,Overhead Press (Barbell),3,115,5
7/30/2023 15:39,Lateral Raise (Dumbbell),1,45,29
7/30/2023 15:39,Lateral Raise (Dumbbell),2,45,21
7/30/2023 15:39,Triceps Pushdown (Cable - Straight Bar),1,85,18
7/30/2023 15:39,Triceps Pushdown (Cable - Straight Bar),2,85,16
7/31/2023 17:26,Chin Up,1,50,7
7/31/2023 17:26,Chin Up,2,40,7
7/31/2023 17:26,Chin Up,3,35,6
7/31/2023 17:26,Chin Up,4,25,7
7/31/2023 17:26,Seated Row (Cable),1,90,10
7/31/2023 17:26,Seated Row (Cable),2,85,11
7/31/2023 17:26,Seated Row (Cable),3,80,10
7/31/2023 17:26,Lat Pulldown (Machine),1,155,11
7/31/2023 17:26,Lat Pulldown (Machine),2,150,55
7/31/2023 17:26,Lat Pulldown (Machine),3,145,11
7/31/2023 17:26,Reverse Fly (Machine),1,125,21
7/31/2023 17:26,Reverse Fly (Machine),2,115,22
7/31/2023 17:26,Bicep Curl (Dumbbell),1,55,19
7/31/2023 17:26,Bicep Curl (Dumbbell),2,45,8
8/2/2023 18:16,Bench Press (Barbell),1,45,20
8/2/2023 18:16,Bench Press (Barbell),2,115,15
8/2/2023 18:16,Bench Press (Barbell),3,185,5
8/2/2023 18:16,Bench Press (Barbell),4,230,5
8/2/2023 18:16,Bench Press (Barbell),5,220,5
8/2/2023 18:16,Bench Press (Barbell),6,215,6
8/2/2023 18:16,Bench Press (Barbell),7,210,5
8/2/2023 18:16,Chest Fly,1,170,10
8/2/2023 18:16,Chest Fly,2,155,10
8/2/2023 18:16,Chest Fly,3,145,11
8/2/2023 18:16,Overhead Press (Barbell),1,130,3
8/2/2023 18:16,Overhead Press (Barbell),2,120,6
8/2/2023 18:16,Overhead Press (Barbell),3,115,5
8/2/2023 18:16,Lateral Raise (Dumbbell),1,50,25
8/2/2023 18:16,Lateral Raise (Dumbbell),2,50,17
8/2/2023 18:16,Triceps Pushdown (Cable - Straight Bar),1,85,18
8/2/2023 18:16,Triceps Pushdown (Cable - Straight Bar),2,80,12
8/3/2023 17:24,Chin Up,1,50,7
8/3/2023 17:24,Chin Up,2,40,7
8/3/2023 17:24,Chin Up,3,35,7
8/3/2023 17:24,Chin Up,4,25,7
8/3/2023 17:24,Seated Row (Cable),1,90,11
8/3/2023 17:24,Seated Row (Cable),2,85,12
8/3/2023 17:24,Seated Row (Cable),3,80,10
8/3/2023 17:24,Lat Pulldown (Machine),1,155,11
8/3/2023 17:24,Lat Pulldown (Machine),2,150,11
8/3/2023 17:24,Lat Pulldown (Machine),3,145,12
8/3/2023 17:24,Reverse Fly (Machine),1,125,22
8/3/2023 17:24,Reverse Fly (Machine),2,115,23
8/3/2023 17:24,Bicep Curl (Dumbbell),1,55,20
8/3/2023 17:24,Bicep Curl (Dumbbell),2,45,18
8/6/2023 15:17,Bench Press (Barbell),1,45,20
8/6/2023 15:17,Bench Press (Barbell),2,115,15
8/6/2023 15:17,Bench Press (Barbell),3,185,5
8/6/2023 15:17,Bench Press (Barbell),4,230,5
8/6/2023 15:17,Bench Press (Barbell),5,220,5
8/6/2023 15:17,Bench Press (Barbell),6,215,6
8/6/2023 15:17,Bench Press (Barbell),7,210,6
8/6/2023 15:17,Chest Fly,1,170,10
8/6/2023 15:17,Chest Fly,2,155,10
8/6/2023 15:17,Chest Fly,3,145,11
8/6/2023 15:17,Overhead Press (Barbell),1,130,3
8/6/2023 15:17,Overhead Press (Barbell),2,120,6
8/6/2023 15:17,Lateral Raise (Dumbbell),1,50,25
8/6/2023 15:17,Lateral Raise (Dumbbell),2,50,19
8/6/2023 15:17,Triceps Pushdown (Cable - Straight Bar),1,37.5,24
8/6/2023 15:17,Triceps Pushdown (Cable - Straight Bar),2,37.5,14
8/7/2023 17:26,Lat Pulldown (Cable),1,190,8
8/7/2023 17:26,Lat Pulldown (Cable),2,190,7
8/7/2023 17:26,Lat Pulldown (Cable),3,180,8
8/7/2023 17:26,Lat Pulldown (Cable),4,180,7
8/7/2023 17:26,Seated Row (Cable),1,90,12
8/7/2023 17:26,Seated Row (Cable),2,85,12
8/7/2023 17:26,Seated Row (Cable),3,80,11
8/7/2023 17:26,Lat Pulldown (Machine),1,155,11
8/7/2023 17:26,Lat Pulldown (Machine),2,150,11
8/7/2023 17:26,Lat Pulldown (Machine),3,150,11
8/7/2023 17:26,Reverse Fly (Machine),1,125,25
8/7/2023 17:26,Reverse Fly (Machine),2,115,23
8/7/2023 17:26,Bicep Curl (Dumbbell),1,55,20
8/7/2023 17:26,Bicep Curl (Dumbbell),2,45,18
8/9/2023 18:11,Bench Press (Barbell),1,45,20
8/9/2023 18:11,Bench Press (Barbell),2,115,15
8/9/2023 18:11,Bench Press (Barbell),3,185,5
8/9/2023 18:11,Bench Press (Barbell),4,230,6
8/9/2023 18:11,Bench Press (Barbell),5,220,5
8/9/2023 18:11,Bench Press (Barbell),6,220,5
8/9/2023 18:11,Bench Press (Barbell),7,215,5
8/9/2023 18:11,Chest Fly,1,170,11
8/9/2023 18:11,Chest Fly,2,155,11
8/9/2023 18:11,Chest Fly,3,145,11
8/9/2023 18:11,Overhead Press (Barbell),1,125,6
8/9/2023 18:11,Overhead Press (Barbell),2,120,5
8/9/2023 18:11,Overhead Press (Barbell),3,115,5
8/9/2023 18:11,Lateral Raise (Dumbbell),1,50,23
8/9/2023 18:11,Lateral Raise (Dumbbell),2,50,18
8/9/2023 18:11,Triceps Pushdown (Cable - Straight Bar),1,42.5,22
8/9/2023 18:11,Triceps Pushdown (Cable - Straight Bar),2,42.5,14
8/10/2023 18:21,Lat Pulldown (Cable),1,195,8
8/10/2023 18:21,Lat Pulldown (Cable),2,190,8
8/10/2023 18:21,Lat Pulldown (Cable),3,185,7
8/10/2023 18:21,Lat Pulldown (Cable),4,180,7
8/10/2023 18:21,Seated Row (Cable),1,95,10
8/10/2023 18:21,Seated Row (Cable),2,90,10
8/10/2023 18:21,Seated Row (Cable),3,80,11
8/10/2023 18:21,Lat Pulldown (Machine),1,155,12
8/10/2023 18:21,Lat Pulldown (Machine),2,150,12
8/10/2023 18:21,Lat Pulldown (Machine),3,150,11
8/10/2023 18:21,Reverse Fly (Machine),1,125,25
8/10/2023 18:21,Reverse Fly (Machine),2,115,23
8/10/2023 18:21,Bicep Curl (Dumbbell),1,55,21
8/10/2023 18:21,Bicep Curl (Dumbbell),2,45,19
8/10/2023 18:21,Bicep Curl (Dumbbell),3,35,17
8/13/2023 16:52,Bench Press (Barbell),1,45,20
8/13/2023 16:52,Bench Press (Barbell),2,115,15
8/13/2023 16:52,Bench Press (Barbell),3,185,5
8/13/2023 16:52,Bench Press (Barbell),4,235,4
8/13/2023 16:52,Bench Press (Barbell),5,220,6
8/13/2023 16:52,Bench Press (Barbell),6,220,5
8/13/2023 16:52,Bench Press (Barbell),7,215,6
8/13/2023 16:52,Chest Fly,1,170,12
8/13/2023 16:52,Chest Fly,2,155,11
8/13/2023 16:52,Chest Fly,3,145,12
8/13/2023 16:52,Overhead Press (Barbell),1,125,5
8/13/2023 16:52,Overhead Press (Barbell),2,120,6
8/13/2023 16:52,Overhead Press (Barbell),3,115,6
8/13/2023 16:52,Lateral Raise (Dumbbell),1,50,23
8/13/2023 16:52,Lateral Raise (Dumbbell),2,50,18
8/13/2023 16:52,Triceps Pushdown (Cable - Straight Bar),1,42.5,23
8/14/2023 19:22,Chin Up,1,50,8
8/14/2023 19:22,Chin Up,2,40,7
8/14/2023 19:22,Chin Up,3,35,7
8/14/2023 19:22,Chin Up,4,25,7
8/14/2023 19:22,Seated Row (Cable),1,95,10
8/14/2023 19:22,Seated Row (Cable),2,90,10
8/14/2023 19:22,Seated Row (Cable),3,80,11
8/14/2023 19:22,Lat Pulldown (Machine),1,155,12
8/14/2023 19:22,Lat Pulldown (Machine),2,150,12
8/14/2023 19:22,Lat Pulldown (Machine),3,150,11
8/14/2023 19:22,Reverse Fly (Machine),1,125,25
8/14/2023 19:22,Reverse Fly (Machine),2,115,23
8/14/2023 19:22,Bicep Curl (Dumbbell),1,55,21
8/14/2023 19:22,Bicep Curl (Dumbbell),2,45,19
8/16/2023 19:46,Bench Press (Barbell),1,45,20
8/16/2023 19:46,Bench Press (Barbell),2,235,15
8/16/2023 19:46,Bench Press (Barbell),3,185,5
8/16/2023 19:46,Bench Press (Barbell),4,235,5
8/16/2023 19:46,Bench Press (Barbell),5,225,6
8/16/2023 19:46,Bench Press (Barbell),6,220,5
8/16/2023 19:46,Bench Press (Barbell),7,220,4
8/16/2023 19:46,Overhead Press (Barbell),1,125,5
8/16/2023 19:46,Overhead Press (Smith Machine),1,160,12
8/16/2023 19:46,Overhead Press (Smith Machine),2,160,8
8/16/2023 19:46,Overhead Press (Smith Machine),3,160,8
8/16/2023 19:46,Lateral Raise (Dumbbell),1,50,23
8/16/2023 19:46,Lateral Raise (Dumbbell),2,50,18
8/16/2023 19:46,Triceps Pushdown (Cable - Straight Bar),1,42.5,23
8/17/2023 18:30,Chin Up,1,55,7
8/17/2023 18:30,Chin Up,2,40,8
8/17/2023 18:30,Chin Up,3,35,8
8/17/2023 18:30,Chin Up,4,25,7
8/17/2023 18:30,Seated Row (Machine),1,150,17
8/17/2023 18:30,Seated Row (Machine),2,150,13
8/17/2023 18:30,Seated Row (Machine),3,150,11
8/17/2023 18:30,Seated Row (Cable),1,95,10
8/17/2023 18:30,Lat Pulldown (Machine),1,155,12
8/17/2023 18:30,Lat Pulldown (Machine),2,150,12
8/17/2023 18:30,Lat Pulldown (Machine),3,150,11
8/17/2023 18:30,Bicep Curl (Dumbbell),1,55,21
8/17/2023 18:30,Bicep Curl (Dumbbell),2,25,20
8/20/2023 15:11,Bench Press (Barbell),1,45,20
8/20/2023 15:11,Bench Press (Barbell),2,135,15
8/20/2023 15:11,Bench Press (Barbell),3,205,5
8/20/2023 15:11,Bench Press (Barbell),4,235,5
8/20/2023 15:11,Bench Press (Barbell),5,230,5
8/20/2023 15:11,Bench Press (Barbell),6,220,5
8/20/2023 15:11,Bench Press (Barbell),7,220,5
8/20/2023 15:11,Chest Fly,1,170,12
8/20/2023 15:11,Overhead Press (Barbell),1,170,12
8/20/2023 15:11,Overhead Press (Barbell),2,170,9
8/20/2023 15:11,Overhead Press (Barbell),3,170,7
8/20/2023 15:11,Lateral Raise (Dumbbell),1,50,25
8/20/2023 15:11,Lateral Raise (Dumbbell),2,50,16
8/20/2023 15:11,Chest Press (Machine),1,180,15
8/20/2023 15:11,Chest Press (Machine),2,180,11
8/20/2023 15:11,Triceps Pushdown (Cable - Straight Bar),1,43,18
8/21/2023 17:14,Chin Up,1,55,8
8/21/2023 17:14,Chin Up,2,45,7
8/21/2023 17:14,Chin Up,3,40,7
8/21/2023 17:14,Chin Up,4,25,8
8/21/2023 17:14,Seated Row (Cable),1,95,11
8/21/2023 17:14,Seated Row (Cable),2,90,11
8/21/2023 17:14,Seated Row (Cable),3,80,11
8/21/2023 17:14,Lat Pulldown (Machine),1,160,12
8/21/2023 17:14,Lat Pulldown (Machine),2,155,11
8/21/2023 17:14,Lat Pulldown (Machine),3,150,11
8/21/2023 17:14,Reverse Fly (Machine),1,125,26
8/21/2023 17:14,Reverse Fly (Machine),2,115,23
8/21/2023 17:14,Bicep Curl (Dumbbell),1,55,22
8/21/2023 17:14,Bicep Curl (Dumbbell),2,45,18
8/23/2023 19:19,Bench Press (Barbell),1,45,20
8/23/2023 19:19,Bench Press (Barbell),2,135,15
8/23/2023 19:19,Bench Press (Barbell),3,205,4
8/23/2023 19:19,Bench Press (Barbell),4,235,5
8/23/2023 19:19,Bench Press (Barbell),5,230,5
8/23/2023 19:19,Bench Press (Barbell),6,220,5
8/23/2023 19:19,Bench Press (Barbell),7,220,5
8/23/2023 19:19,Overhead Press (Barbell),1,170,11
8/23/2023 19:19,Overhead Press (Barbell),2,160,9
8/23/2023 19:19,Overhead Press (Barbell),3,160,8
8/23/2023 19:19,Lateral Raise (Dumbbell),1,50,26
8/23/2023 19:19,Lateral Raise (Dumbbell),2,50,18
8/23/2023 19:19,Chest Press (Machine),1,180,16
8/23/2023 19:19,Chest Press (Machine),2,180,11
8/24/2023 18:09,Chin Up,1,60,7
8/24/2023 18:09,Chin Up,2,45,7
8/24/2023 18:09,Chin Up,3,40,7
8/24/2023 18:09,Chin Up,4,30,7
8/24/2023 18:09,Seated Row (Cable),1,95,11
8/24/2023 18:09,Seated Row (Cable),2,90,10
8/24/2023 18:09,Seated Row (Cable),3,80,11
8/24/2023 18:09,Lat Pulldown (Machine),1,165,11
8/24/2023 18:09,Lat Pulldown (Machine),2,155,12
8/24/2023 18:09,Lat Pulldown (Machine),3,150,12
8/24/2023 18:09,Reverse Fly (Machine),1,125,28
8/24/2023 18:09,Reverse Fly (Machine),2,115,24
8/24/2023 18:09,Bicep Curl (Dumbbell),1,55,22
8/24/2023 18:09,Bicep Curl (Dumbbell),2,45,20
8/27/2023 15:58,Bench Press (Barbell),1,45,20
8/27/2023 15:58,Bench Press (Barbell),2,135,15
8/27/2023 15:58,Bench Press (Barbell),3,205,4
8/27/2023 15:58,Bench Press (Barbell),4,235,6
8/27/2023 15:58,Bench Press (Barbell),5,230,5
8/27/2023 15:58,Bench Press (Barbell),6,220,6
8/27/2023 15:58,Bench Press (Barbell),7,220,5
8/27/2023 15:58,Overhead Press (Barbell),1,170,9
8/27/2023 15:58,Overhead Press (Barbell),2,160,10
8/27/2023 15:58,Overhead Press (Barbell),3,160,8
8/27/2023 15:58,Lateral Raise (Dumbbell),1,50,18
8/27/2023 15:58,Lateral Raise (Dumbbell),2,55,17
8/27/2023 15:58,Lateral Raise (Dumbbell),3,45,24
8/27/2023 15:58,Chest Press (Machine),1,185,13
8/27/2023 15:58,Chest Press (Machine),2,180,12
8/27/2023 15:58,Triceps Pushdown (Cable - Straight Bar),1,36,25
8/27/2023 15:58,Triceps Pushdown (Cable - Straight Bar),2,36,15
8/28/2023 18:11,Chin Up,1,60,7
8/28/2023 18:11,Chin Up,2,45,7
8/28/2023 18:11,Chin Up,3,40,7
8/28/2023 18:11,Chin Up,4,30,8
8/28/2023 18:11,Seated Row (Cable),1,95,10
8/28/2023 18:11,Seated Row (Cable),2,90,11
8/28/2023 18:11,Seated Row (Cable),3,80,12
8/28/2023 18:11,Lat Pulldown (Machine),1,165,11
8/28/2023 18:11,Lat Pulldown (Machine),2,160,11
8/28/2023 18:11,Lat Pulldown (Machine),3,155,11
8/28/2023 18:11,Bicep Curl (Dumbbell),1,55,22
8/28/2023 18:11,Bicep Curl (Dumbbell),2,45,20
8/30/2023 16:04,Bench Press (Barbell),1,45,20
8/30/2023 16:04,Bench Press (Barbell),2,135,15
8/30/2023 16:04,Bench Press (Barbell),3,205,4
8/30/2023 16:04,Bench Press (Barbell),4,240,6
8/30/2023 16:04,Bench Press (Barbell),5,230,5
8/30/2023 16:04,Bench Press (Barbell),6,225,5
8/30/2023 16:04,Bench Press (Barbell),7,220,5
8/30/2023 16:04,Chest Fly,1,170,12
8/30/2023 16:04,Overhead Press (Barbell),1,170,9
8/30/2023 16:04,Overhead Press (Barbell),2,160,10
8/30/2023 16:04,Overhead Press (Barbell),3,160,9
8/30/2023 16:04,Lateral Raise (Dumbbell),1,50,25
8/30/2023 16:04,Lateral Raise (Dumbbell),2,50,19
8/30/2023 16:04,Chest Press (Machine),1,190,17
8/30/2023 16:04,Chest Press (Machine),2,185,12
8/30/2023 16:04,Triceps Pushdown (Cable - Straight Bar),1,36,25
9/6/2023 14:01,Bench Press (Barbell),1,45,20
9/6/2023 14:01,Bench Press (Barbell),2,135,15
9/6/2023 14:01,Bench Press (Barbell),3,205,4
9/6/2023 14:01,Bench Press (Barbell),4,240,5
9/6/2023 14:01,Bench Press (Barbell),5,230,5
9/6/2023 14:01,Bench Press (Barbell),6,225,5
9/6/2023 14:01,Bench Press (Barbell),7,220,5
9/6/2023 14:01,Overhead Press (Barbell),1,170,11
9/6/2023 14:01,Overhead Press (Barbell),2,160,10
9/6/2023 14:01,Overhead Press (Barbell),3,160,7
9/6/2023 14:01,Lateral Raise (Dumbbell),1,25,26
9/6/2023 14:01,Lateral Raise (Dumbbell),2,25,18
9/6/2023 14:01,Lateral Raise (Dumbbell),3,25,14
9/6/2023 14:01,Chest Press (Machine),1,200,14
9/6/2023 14:01,Chest Press (Machine),2,180,14
9/6/2023 14:01,Triceps Pushdown (Cable - Straight Bar),1,37,21
9/8/2023 18:02,Bench Press (Barbell),1,45,20
9/8/2023 18:02,Bench Press (Barbell),2,135,15
9/8/2023 18:02,Bench Press (Barbell),3,205,4
9/8/2023 18:02,Bench Press (Barbell),4,240,4
9/8/2023 18:02,Bench Press (Barbell),5,230,5
9/8/2023 18:02,Bench Press (Barbell),6,225,5
9/8/2023 18:02,Bench Press (Barbell),7,220,5
9/8/2023 18:02,Overhead Press (Barbell),1,170,10
9/8/2023 18:02,Overhead Press (Barbell),2,160,10
9/8/2023 18:02,Overhead Press (Barbell),3,160,8
9/8/2023 18:02,Lateral Raise (Dumbbell),1,25,25
9/8/2023 18:02,Lateral Raise (Dumbbell),2,25,17
9/8/2023 18:02,Chest Press (Machine),1,200,16
9/8/2023 18:02,Chest Press (Machine),2,180,14
9/8/2023 18:02,Triceps Pushdown (Cable - Straight Bar),1,37,21
9/10/2023 17:34,Chin Up,1,60,7
9/10/2023 17:34,Chin Up,2,45,8
9/10/2023 17:34,Chin Up,3,40,6
9/10/2023 17:34,Chin Up,4,35,6
9/10/2023 17:34,Seated Row (Cable),1,95,10
9/10/2023 17:34,Seated Row (Cable),2,90,10
9/10/2023 17:34,Seated Row (Cable),3,85,11
9/10/2023 17:34,Lat Pulldown (Machine),1,165,11
9/10/2023 17:34,Lat Pulldown (Machine),2,160,11
9/10/2023 17:34,Lat Pulldown (Machine),3,155,11
9/10/2023 17:34,Reverse Fly (Machine),1,130,23
9/10/2023 17:34,Reverse Fly (Machine),2,115,20
9/10/2023 17:34,Bicep Curl (Dumbbell),1,55,22
9/10/2023 17:34,Bicep Curl (Dumbbell),2,45,16
9/12/2023 11:25,Bench Press (Barbell),1,45,20
9/12/2023 11:25,Bench Press (Barbell),2,135,15
9/12/2023 11:25,Bench Press (Barbell),3,205,4
9/12/2023 11:25,Bench Press (Barbell),4,240,5
9/12/2023 11:25,Bench Press (Barbell),5,230,6
9/12/2023 11:25,Bench Press (Barbell),6,225,5
9/12/2023 11:25,Bench Press (Barbell),7,220,5
9/12/2023 11:25,Chest Fly,1,54,13
9/12/2023 11:25,Chest Fly,2,54,12
9/12/2023 11:25,Overhead Press (Barbell),1,170,10
9/12/2023 11:25,Overhead Press (Barbell),2,160,10
9/12/2023 11:25,Overhead Press (Barbell),3,160,9
9/12/2023 11:25,Lateral Raise (Dumbbell),1,20,25
9/12/2023 11:25,Lateral Raise (Dumbbell),2,20,17
9/12/2023 11:25,Chest Press (Machine),1,205,15
9/12/2023 11:25,Chest Press (Machine),2,180,14
9/13/2023 14:37,Chin Up,1,60,7
9/13/2023 14:37,Chin Up,2,50,7
9/13/2023 14:37,Chin Up,3,40,7
9/13/2023 14:37,Chin Up,4,35,7
9/13/2023 14:37,Seated Row (Cable),1,95,10
9/13/2023 14:37,Seated Row (Cable),2,90,10
9/13/2023 14:37,Seated Row (Cable),3,85,11
9/13/2023 14:37,Lat Pulldown (Machine),1,165,11
9/13/2023 14:37,Lat Pulldown (Machine),2,160,11
9/13/2023 14:37,Reverse Fly (Machine),1,130,19
9/13/2023 14:37,Reverse Fly (Machine),2,115,23
9/13/2023 14:37,Bicep Curl (Dumbbell),1,55,22
9/13/2023 14:37,Bicep Curl (Dumbbell),2,45,20
9/15/2023 10:29,Bench Press (Barbell),1,45,20
9/15/2023 10:29,Bench Press (Barbell),2,135,15
9/15/2023 10:29,Bench Press (Barbell),3,205,4
9/15/2023 10:29,Bench Press (Barbell),4,240,6
9/15/2023 10:29,Bench Press (Barbell),5,235,5
9/15/2023 10:29,Bench Press (Barbell),6,225,6
9/15/2023 10:29,Bench Press (Barbell),7,225,6
9/15/2023 10:29,Overhead Press (Barbell),1,170,10
9/15/2023 10:29,Overhead Press (Barbell),2,160,9
9/15/2023 10:29,Overhead Press (Barbell),3,160,7
9/15/2023 10:29,Lateral Raise (Dumbbell),1,20,29
9/15/2023 10:29,Lateral Raise (Dumbbell),2,20,18
9/15/2023 10:29,Chest Press (Machine),1,205,15
9/15/2023 10:29,Chest Press (Machine),2,180,14
9/16/2023 18:37,Chin Up,1,60,7
9/16/2023 18:37,Chin Up,2,50,7
9/16/2023 18:37,Chin Up,3,40,7
9/16/2023 18:37,Chin Up,4,35,7
9/16/2023 18:37,Seated Row (Cable),1,95,11
9/16/2023 18:37,Seated Row (Cable),2,90,10
9/16/2023 18:37,Seated Row (Cable),3,85,12
9/16/2023 18:37,Lat Pulldown (Machine),1,165,12
9/16/2023 18:37,Lat Pulldown (Machine),2,160,11
9/16/2023 18:37,Lat Pulldown (Machine),3,155,12
9/16/2023 18:37,Reverse Fly (Machine),1,130,22
9/16/2023 18:37,Reverse Fly (Machine),2,115,23
9/16/2023 18:37,Bicep Curl (Dumbbell),1,55,22
9/16/2023 18:37,Bicep Curl (Dumbbell),2,45,21
9/19/2023 12:13,Bench Press (Barbell),1,45,20
9/19/2023 12:13,Bench Press (Barbell),2,135,15
9/19/2023 12:13,Bench Press (Barbell),3,205,4
9/19/2023 12:13,Bench Press (Barbell),4,245,5
9/19/2023 12:13,Bench Press (Barbell),5,235,5
9/19/2023 12:13,Bench Press (Barbell),6,230,6
9/19/2023 12:13,Bench Press (Barbell),7,230,4
9/19/2023 12:13,Overhead Press (Barbell),1,170,10
